Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueXPerf,recv1,6,2,1,57,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueXPerf,send4,5,2,1,67,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueXPerf,recv4,6,2,1,76,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueXPerf,send2,5,2,1,86,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueXPerf,recv2,5,2,1,95,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueuePerf,setup,4,1,0,41,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueuePerf,offerPollPrimitive,8,2,0,47,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueuePerf,offerPollObject,8,2,0,59,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueuePerf,offerPollConst,8,2,0,70,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueuePerf,offerCapacityPrimitive,13,4,0,80,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueuePerf,offerCapacityObject,13,4,0,97,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueuePerf,offerCapacityConst,13,4,0,113,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,fromIterable,3,1,0,11,1,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,fromIterableEmpty,3,1,0,17,1,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,take,3,1,0,23,1,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,skip,3,1,0,30,1,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,first,3,1,0,37,1,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,firstEmpty,3,1,0,43,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,flatMapIterator,3,1,0,49,1,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerableTest,concatArray,3,1,0,56,1,,
akarnokd-misc,hu.akarnokd.enumerables,IEFlatMapIterable,IEFlatMapIterable,4,1,2,12,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEFlatMapIterable,enumerator,3,1,0,17,0,,
akarnokd-misc,hu.akarnokd.enumerables,BasicEnumerator,current,3,1,0,7,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEMap,IEMap,4,1,2,11,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEMap,enumerator,3,1,0,16,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEConcatArray,IEConcatArray,3,1,1,7,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEConcatArray,enumerator,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEConcatArray,sumInt,3,1,0,62,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,enumerator,0,1,0,8,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,fromIterable,3,1,1,10,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,characters,3,1,1,14,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,collect,3,1,2,18,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,flatMapIterable,3,1,1,22,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,map,3,1,1,26,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,take,3,1,1,30,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,skip,3,1,1,34,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,just,3,1,1,38,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,filter,3,1,1,42,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,sumLong,3,1,0,46,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,sumInt,3,1,0,50,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,maxInt,3,1,0,54,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,concatArray,3,1,1,58,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,first,7,2,0,63,0,hu.akarnokd.enumerables.IEnumerable,hu.akarnokd.enumerables.IEnumerable
akarnokd-misc,hu.akarnokd.enumerables,IEnumerable,assertResult,25,8,1,71,0,hu.akarnokd.enumerables.IEnumerable,hu.akarnokd.enumerables.IEnumerable
akarnokd-misc,hu.akarnokd.enumerables,IESumLong,IESumLong,3,1,1,7,0,,
akarnokd-misc,hu.akarnokd.enumerables,IESumLong,enumerator,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEMaxInt,IEMaxInt,3,1,1,7,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEMaxInt,enumerator,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.enumerables,IETake,IETake,4,1,2,9,0,,
akarnokd-misc,hu.akarnokd.enumerables,IETake,enumerator,3,1,0,14,0,,
akarnokd-misc,hu.akarnokd.enumerables,IESumInt,IESumInt,3,1,1,7,0,,
akarnokd-misc,hu.akarnokd.enumerables,IESumInt,enumerator,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEFromIterable,IEFromIterable,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEFromIterable,enumerator,3,1,0,13,0,,
akarnokd-misc,hu.akarnokd.enumerables,IECollect,IECollect,5,1,3,14,0,,
akarnokd-misc,hu.akarnokd.enumerables,IECollect,enumerator,3,1,0,20,0,,
akarnokd-misc,hu.akarnokd.enumerables,IESkip,IESkip,4,1,2,9,0,,
akarnokd-misc,hu.akarnokd.enumerables,IESkip,enumerator,3,1,0,14,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEJust,IEJust,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEJust,call,3,1,0,13,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEJust,enumerator,3,1,0,18,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEFilter,IEFilter,4,1,2,11,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEFilter,enumerator,3,1,0,16,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEFromCharSequence,IEFromCharSequence,3,1,1,7,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEFromCharSequence,enumerator,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerator,moveNext,0,1,0,5,0,,
akarnokd-misc,hu.akarnokd.enumerables,IEnumerator,current,0,1,0,7,0,,
akarnokd-misc,hu.akarnokd.reactor,StreamRemainingTest,test,10,1,0,9,1,,
akarnokd-misc,hu.akarnokd.reactor,Reactor2Test,Reactor2Test,2,1,0,7,0,,
akarnokd-misc,hu.akarnokd.reactor,Reactor2Test,main,14,2,1,9,0,,
akarnokd-misc,hu.akarnokd.reactor,MonoTimeoutTest,test1,16,1,0,14,1,,
akarnokd-misc,hu.akarnokd.reactor,MonoTimeoutTest,test2,20,1,0,36,1,,
akarnokd-misc,hu.akarnokd.reactor,MonoTimeoutTest,test3,16,1,0,61,1,,
akarnokd-misc,hu.akarnokd.reactor,MonoTimeoutTest,test4,16,1,0,82,1,,
akarnokd-misc,hu.akarnokd.reactor,MonoTimeoutTest,test5,16,1,0,102,1,,
akarnokd-misc,hu.akarnokd.reactor,FilterWhenTest,filterAllOut,5,1,0,11,1,,
akarnokd-misc,hu.akarnokd.reactor,DoOnSubscribeTest,test,8,2,0,12,1,,
akarnokd-misc,hu.akarnokd.reactor,GroupParallel,parallelGroupComputation,17,2,0,12,1,,
akarnokd-misc,hu.akarnokd.reactor,TestLazy,main,4,1,1,5,0,,
akarnokd-misc,hu.akarnokd.reactor,TestLazy,fromFlatMap,4,1,0,17,0,,
akarnokd-misc,hu.akarnokd.reactor,TestLazy,get1,4,1,0,22,0,,
akarnokd-misc,hu.akarnokd.reactor,TestLazy,get2,4,1,0,27,0,,
akarnokd-misc,hu.akarnokd.reactor,TestLazy,get3,4,1,0,32,0,,
akarnokd-misc,hu.akarnokd.reactor,BufferWhenTest,test,7,1,0,26,1,,
akarnokd-misc,hu.akarnokd.reactor,RxReactorInteropTest,testFlux,3,1,0,14,1,,
akarnokd-misc,hu.akarnokd.reactor,RxReactorInteropTest,testMono,3,1,0,19,1,,
akarnokd-misc,hu.akarnokd.reactor,RxReactorInteropTest,doTest,9,1,1,24,0,,
akarnokd-misc,hu.akarnokd.reactor,DelayedBuffer,DelayedBuffer,2,1,0,12,0,,
akarnokd-misc,hu.akarnokd.reactor,DelayedBuffer,main,3,1,1,14,0,,
akarnokd-misc,hu.akarnokd.reactor,DelayedBuffer,delayedBufferAfterFirst,6,1,2,22,0,,
akarnokd-misc,hu.akarnokd.reactor,BufferUntilTest,test,4,1,0,14,1,,
akarnokd-misc,hu.akarnokd.reactor,FluxMergeTest,name,17,3,0,24,0,,
akarnokd-misc,hu.akarnokd.reactor,PickNextIndexed,test,27,4,0,13,1,,
akarnokd-misc,hu.akarnokd.reactor,BackpressureProblem,fluxCreateDemoElasticScheduler2,12,2,0,14,1,,
akarnokd-misc,hu.akarnokd.reactor,BackpressureProblem,fluxCreateDemoElasticScheduler,26,3,0,33,1,,
akarnokd-misc,hu.akarnokd.reactor,FlatMapMonoVoid,test,8,1,0,11,1,,
akarnokd-misc,(default package),GroupByConcatMapTest,test2,3,1,0,10,1,,
akarnokd-misc,(default package),GroupByConcatMapTest,test1,3,1,0,19,1,,
akarnokd-misc,(default package),GroupByConcatMapTest,longTimeFunc,3,1,0,59,0,,
akarnokd-misc,(default package),GroupByConcatMapTest,sout,5,1,2,95,0,,
akarnokd-misc,(default package),GroupByConcatMapTest,so,9,1,0,101,1,,
akarnokd-misc,servicetalk,PublishOnTest,test,19,1,0,12,1,,
akarnokd-misc,servicetalk,PublishOnTest,subscriber,18,1,1,40,0,,
akarnokd-misc,servicetalk,PublishOnTest,onSubscribe,3,1,1,43,0,,
akarnokd-misc,servicetalk,PublishOnTest,onNext,3,1,1,48,0,,
akarnokd-misc,servicetalk,PublishOnTest,onError,4,1,1,53,0,,
akarnokd-misc,servicetalk,PublishOnTest,onComplete,3,1,0,59,0,,
akarnokd-misc,servicetalk,PublishOnOverrideTckTest,PublishOnOverrideTckTest,3,1,0,16,0,,
akarnokd-misc,servicetalk,PublishOnOverrideTckTest,before,4,1,0,20,0,,
akarnokd-misc,servicetalk,PublishOnOverrideTckTest,after,12,1,0,26,0,,
akarnokd-misc,servicetalk,PublishOnOverrideTckTest,createPublisher,3,1,1,38,0,servicetalk.PublishOnOverrideTckTest,servicetalk.PublishOnOverrideTckTest
akarnokd-misc,servicetalk,PublishOnOverrideTckTest,items,8,2,1,47,0,,
akarnokd-misc,servicetalk,PublishOnOverrideTckTest,createFailedPublisher,3,1,0,56,0,,
akarnokd-misc,servicetalk,PublishOnOverrideTckTest,maxElementsFromPublisher,3,1,0,62,0,,
akarnokd-misc,hu.akarnokd.fallout76,EnemyCurveTableListing,main,83,14,1,11,0,hu.akarnokd.fallout76.EnemyCurveTableListing,hu.akarnokd.fallout76.EnemyCurveTableListing
akarnokd-misc,hu.akarnokd.fallout76,EnemyCurveTableListing,find,9,3,3,110,0,,
akarnokd-misc,hu.akarnokd.fallout76,TesStringsData,TesStringsData,3,1,0,12,0,,
akarnokd-misc,hu.akarnokd.fallout76,TesStringsData,process,10,2,2,16,0,hu.akarnokd.fallout76.TesStringsData,hu.akarnokd.fallout76.TesStringsData
akarnokd-misc,hu.akarnokd.fallout76,TesStringsData,getInt32,3,1,2,31,0,,
akarnokd-misc,hu.akarnokd.fallout76,TesStringsData,getZString,8,2,2,38,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,DataInputByteBuffer,3,1,1,10,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,position,3,1,0,14,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,length,3,1,0,18,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readFully,3,1,1,22,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readFully,6,2,3,27,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,skipBytes,10,2,1,35,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,unsupported,3,1,0,47,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readBoolean,3,1,0,51,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readByte,3,1,0,56,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readUnsignedByte,3,1,0,61,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readShort,3,1,0,66,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readUnsignedShort,3,1,0,71,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readChar,3,1,0,76,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readInt,3,1,0,81,0,,
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readLong,3,1,0,86,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readFloat,3,1,0,91,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readDouble,3,1,0,96,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readLine,3,1,0,101,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,DataInputByteBuffer,readUTF,3,1,0,106,0,hu.akarnokd.fallout76.DataInputByteBuffer,hu.akarnokd.fallout76.DataInputByteBuffer
akarnokd-misc,hu.akarnokd.fallout76,Ba2File,open,5,1,2,12,0,hu.akarnokd.fallout76.Ba2File,hu.akarnokd.fallout76.Ba2File
akarnokd-misc,hu.akarnokd.fallout76,Ba2File,read,28,5,2,18,0,,
akarnokd-misc,hu.akarnokd.fallout76,Ba2FileCreator,main,27,1,1,8,0,hu.akarnokd.fallout76.Ba2FileCreator,hu.akarnokd.fallout76.Ba2FileCreator
akarnokd-misc,hu.akarnokd.fallout76,Ba2FileCreator,hash,3,1,1,43,0,,
akarnokd-misc,hu.akarnokd.fallout76,WeaponCurveTableListing,main,41,9,1,11,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,EsmExport,2,1,0,16,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,main,87,11,1,42,0,hu.akarnokd.fallout76.EsmExport,hu.akarnokd.fallout76.EsmExport
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,saveCurvs,24,4,2,163,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,saveEdids,22,4,2,191,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,saveGlobs,13,2,1,217,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,loadJsonBa2,10,2,2,232,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,loadStringsBa2,10,2,2,245,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,readChars,7,2,2,258,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,intToChar,3,1,1,266,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,processTopGroups,6,1,2,276,0,hu.akarnokd.fallout76.EsmExport,hu.akarnokd.fallout76.EsmExport
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,getProgress,14,3,1,286,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,processInnerGroup,49,10,5,302,0,hu.akarnokd.fallout76.EsmExport,hu.akarnokd.fallout76.EsmExport
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,processRecords,239,65,4,374,0,hu.akarnokd.fallout76.EsmExport,hu.akarnokd.fallout76.EsmExport
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,addCTDA,40,5,2,652,0,hu.akarnokd.fallout76.EsmExport,hu.akarnokd.fallout76.EsmExport
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,findEntry,7,3,4,694,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,processFields,27,5,2,702,0,hu.akarnokd.fallout76.EsmExport,hu.akarnokd.fallout76.EsmExport
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,toInt,3,1,4,1105,0,,
akarnokd-misc,hu.akarnokd.fallout76,EsmExport,toInt,3,1,2,1110,0,,
akarnokd-misc,hu.akarnokd.fallout76.old,EditorIDFinder,main,82,13,1,15,0,,
akarnokd-misc,hu.akarnokd.fallout76.old,EditorIDScanner,main,27,7,1,10,0,,
akarnokd-misc,hu.akarnokd.fallout76.old,Fallout76EnemyInfo,main,96,13,1,20,0,hu.akarnokd.fallout76.old.Fallout76EnemyInfo,hu.akarnokd.fallout76.old.Fallout76EnemyInfo
akarnokd-misc,hu.akarnokd.fallout76.old,Fallout76EnemyInfo,processCurveTable,7,2,2,160,0,,
akarnokd-misc,hu.akarnokd.misc,AllCombinations,AddCombination,11,3,4,8,0,hu.akarnokd.misc.AllCombinations,hu.akarnokd.misc.AllCombinations
akarnokd-misc,hu.akarnokd.misc,AllCombinations,main,6,1,1,20,0,hu.akarnokd.misc.AllCombinations,hu.akarnokd.misc.AllCombinations
akarnokd-misc,hu.akarnokd.misc,ScannerClose2,main,29,5,1,6,0,,
akarnokd-misc,hu.akarnokd.misc,SmallJPEG,main,3,1,1,8,0,,
akarnokd-misc,hu.akarnokd.misc,Button45,main,11,1,1,8,0,,
akarnokd-misc,hu.akarnokd.misc,Finput,main,17,1,1,15,0,,
akarnokd-misc,hu.akarnokd.misc,RecordVarargs,main,5,1,1,5,0,,
akarnokd-misc,hu.akarnokd.misc,Scaledown,rescale,4,1,1,14,0,,
akarnokd-misc,hu.akarnokd.misc,Scaledown,main,15,1,1,19,0,,
akarnokd-misc,hu.akarnokd.misc,PrimeCounter,countPrimes,15,6,1,8,0,,
akarnokd-misc,hu.akarnokd.misc,PrimeCounter,countPrimes2,9,3,1,29,0,,
akarnokd-misc,hu.akarnokd.misc,PrimeCounter,main,12,4,1,39,0,hu.akarnokd.misc.PrimeCounter,hu.akarnokd.misc.PrimeCounter
akarnokd-misc,hu.akarnokd.misc,ImgRotate,main,18,2,1,11,0,,
akarnokd-misc,hu.akarnokd.misc,DigitSwapper,main,23,5,1,7,0,,
akarnokd-misc,hu.akarnokd.misc,Scansort,insertionSort,12,3,1,7,0,,
akarnokd-misc,hu.akarnokd.misc,Scansort,main,13,2,1,22,0,,
akarnokd-misc,hu.akarnokd.misc,OpenFromDesktop,main,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.misc,SimpleDateAdd,main,14,1,1,9,0,,
akarnokd-misc,hu.akarnokd.misc,LongestEventSub,main,23,5,1,6,0,,
akarnokd-misc,hu.akarnokd.misc,ProcessCommands,main,3,1,1,5,0,,
akarnokd-misc,hu.akarnokd.misc,BoxOColor,main,3,1,1,41,0,,
akarnokd-misc,hu.akarnokd.misc,ExpandKeysInMap,main,7,1,1,10,0,,
akarnokd-misc,hu.akarnokd.misc,SortySort,stringSorter,17,5,2,6,0,,
akarnokd-misc,hu.akarnokd.misc,SortySort,main,15,3,1,24,0,hu.akarnokd.misc.SortySort,hu.akarnokd.misc.SortySort
akarnokd-misc,hu.akarnokd.misc,ExclusionForwardBack,compute,23,8,3,8,0,,
akarnokd-misc,hu.akarnokd.misc,ExclusionForwardBack,print,8,3,1,34,0,,
akarnokd-misc,hu.akarnokd.misc,ExclusionForwardBack,main,19,1,1,43,0,hu.akarnokd.misc.ExclusionForwardBack,hu.akarnokd.misc.ExclusionForwardBack
akarnokd-misc,hu.akarnokd.misc,Lead,main,31,8,1,6,0,,
akarnokd-misc,hu.akarnokd.misc,Bug20216,compileError,5,1,0,6,0,,
akarnokd-misc,hu.akarnokd.misc,MonoAppended,main,4,1,1,9,0,,
akarnokd-misc,hu.akarnokd.misc,HasAllLetters,main,26,6,1,4,0,,
akarnokd-misc,hu.akarnokd.misc,BubblyVowels,sortByVowels,27,7,1,6,0,,
akarnokd-misc,hu.akarnokd.misc,BubblyVowels,main,4,1,1,37,0,,
akarnokd-misc,hu.akarnokd.misc,UseSiteTypeAnnot,map,3,1,1,10,0,,
akarnokd-misc,hu.akarnokd.misc,ParallelPrinter,main,7,1,1,50,0,,
akarnokd-misc,hu.akarnokd.misc,TaxiCount,main,2,1,1,5,0,,
akarnokd-misc,hu.akarnokd.misc,CP037,main,7,1,1,7,0,,
akarnokd-misc,hu.akarnokd.misc,Parking,main,23,6,1,8,0,,
akarnokd-misc,hu.akarnokd.misc,LoopIncr,main,9,2,1,6,0,,
akarnokd-misc,hu.akarnokd.misc,Rotator,state,3,1,4,10,0,,
akarnokd-misc,hu.akarnokd.misc,Rotator,isDone,3,1,1,13,0,,
akarnokd-misc,hu.akarnokd.misc,Rotator,apply,0,4,2,17,0,hu.akarnokd.misc.Rotator,hu.akarnokd.misc.Rotator
akarnokd-misc,hu.akarnokd.misc,Rotator,main,20,6,1,43,0,hu.akarnokd.misc.Rotator,hu.akarnokd.misc.Rotator
akarnokd-misc,hu.akarnokd.misc,ParallelCalc,main,12,1,1,14,0,,
akarnokd-misc,hu.akarnokd.misc,SplitNKeep,main,7,1,1,8,0,,
akarnokd-misc,hu.akarnokd.misc,Recolor,main,12,3,1,10,0,,
akarnokd-misc,hu.akarnokd.misc,ScannerNext,main,10,1,1,7,0,,
akarnokd-misc,hu.akarnokd.misc,LastCreatedDir,PathAndTime,2,1,2,14,0,,
akarnokd-misc,hu.akarnokd.misc,LastCreatedDir,main,30,2,1,16,0,,
akarnokd-misc,hu.akarnokd.misc,ParallelSum,main,3,1,1,8,0,,
akarnokd-misc,hu.akarnokd.misc,UserHome,main,3,1,1,5,0,,
akarnokd-misc,hu.akarnokd.misc,A,A,2,1,0,7,0,,
akarnokd-misc,hu.akarnokd.misc,A,m,12,1,2,17,0,,
akarnokd-misc,hu.akarnokd.misc,A,main,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.misc,MayBy,main,6,1,1,10,0,,
akarnokd-misc,hu.akarnokd.misc,BrInExtraNewLine,main,7,1,1,9,0,,
akarnokd-misc,hu.akarnokd.asm,ModuleWriting,main,11,1,1,12,0,,
akarnokd-misc,hu.akarnokd.starfield,Crafter,main,18,3,1,8,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableJust,LcObservableJust,3,1,1,11,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableJust,createFresh,3,1,0,15,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableJust,dispose,3,1,0,20,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableJust,isDisposed,3,1,0,25,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableJust,subscribeActual,11,3,1,30,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableRange,LcObservableRange,4,1,2,13,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableRange,createFresh,3,1,0,18,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableRange,dispose,3,1,0,23,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableRange,isDisposed,3,1,0,28,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableRange,subscribeActual,13,4,1,33,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,LcObservableMap,4,1,2,15,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,onSubscribe,4,1,1,20,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,onNext,3,1,1,26,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,onError,3,1,1,31,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,onComplete,3,1,0,36,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,subscribeActual,3,1,0,41,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,createFresh,3,1,0,46,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,dispose,3,1,0,51,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservableMap,isDisposed,3,1,0,56,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcSourceObservable,subscribeActual,0,1,1,16,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcSourceObservable,createFresh,0,1,0,18,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcSourceObservable,subscribe,8,2,1,20,0,hu.akarnokd.reactive.lowalloc.LcSourceObservable,hu.akarnokd.reactive.lowalloc.LcSourceObservable
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservable,subscribe,0,1,1,9,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservable,just,3,1,1,11,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservable,range,6,2,2,15,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcObservable,map,3,1,1,22,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcIntermediateObservable,subscribeActual,0,1,0,17,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcIntermediateObservable,createFresh,0,1,0,19,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcIntermediateObservable,subscribe,11,2,1,21,0,hu.akarnokd.reactive.lowalloc.LcIntermediateObservable,hu.akarnokd.reactive.lowalloc.LcIntermediateObservable
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcRangePerfComparisonPerf,setup,4,1,0,26,0,hu.akarnokd.reactive.lowalloc.LcRangePerfComparisonPerf,hu.akarnokd.reactive.lowalloc.LcRangePerfComparisonPerf
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcRangePerfComparisonPerf,createObservable,3,1,0,32,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcRangePerfComparisonPerf,createLcObservable,3,1,0,36,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcRangePerfComparisonPerf,freshObservable,3,1,1,41,0,hu.akarnokd.reactive.lowalloc.LcRangePerfComparisonPerf,hu.akarnokd.reactive.lowalloc.LcRangePerfComparisonPerf
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcRangePerfComparisonPerf,freshLcObservable,3,1,1,45,0,hu.akarnokd.reactive.lowalloc.LcRangePerfComparisonPerf,hu.akarnokd.reactive.lowalloc.LcRangePerfComparisonPerf
